Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
70,Police,70LVL5,Police,7048,Departmental Support,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,333299,907522,577705,900000,900000
70,Police,70LVL5,Police,7048,Departmental Support,100,General Fund,5346,RELATED COST REIMB FR GRANTS,0,,0,,0
70,Police,70LVL5,Police,7049,Technology Support,100,General Fund,5647,INTERFD OPER TRANS-SUPP LAW ENFOR,0,,0,,0
70,Police,70LVL5,Police,7050,General Administration and Support,100,General Fund,3286,BINGO PERCENTAGE FEE,124357,149046,49301,117600,117600
70,Police,70LVL5,Police,7050,General Administration and Support,100,General Fund,4071,POLICE PERMIT,6147716,5900190,4600000,5360000,5360000
70,Police,70LVL5,Police,7050,General Administration and Support,100,General Fund,4078,EXCESSIVE FALSE ALARM FEES,6713644,6602015,5750156,6000000,6000000
70,Police,70LVL5,Police,7050,General Administration and Support,100,General Fund,5311,REIMB-METRO RAIL PROJECT,162174,234414,400000,234000,234000
70,Police,70LVL5,Police,7051,Internal Integrity and Standards Enforcement,100,General Fund,4083,WITNESS FEE,60989,76165,52266,65600,65600
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,4332,BAD CHECK COLLECTION FEES,0,1500,8639,1500,1500
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,4340,REIMB OF ACCOUNTING SERVICES,0,380188,380185,404796,404796
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,4342,PHOTO COPIES,0,,96,204,204
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,100,100,96,96
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,703,,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5175,COLLECTION FEE,0,,12001,,0
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,300,300,300,300
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,28000,320910,320916,320916
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5317,SEISMIC BOND FUND,0,50000,50000,50006,50006
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5322,PROPOSITION K FUNDS,0,181268,181268,168396,168396
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,2143918,3475200,1841304,1841304
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,109578,,0
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,114486,114486,51945,51945
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,135548,0,81126,81126
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,285196,0,110000,133464
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,187466,186021,186021,248169
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5357,CITYWIDE RECYCLING REL COST,0,93575,54143,113061,113061
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,79350,260862,152173,152173
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,3282,FILMING PERMITS,0,252235,85142,100000,100000
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,4339,MISCELLANEOUS GOV'T SERVICES,0,1500,1500,1500,1500
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,4347,REIMB-PW BOARD ADMIN SERVICES,0,80000,80000,80008,80008
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,784078,0,1002996,1002996
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,131433,0,80000,80000
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,15877,301068,182007,212007
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,5357,CITYWIDE RECYCLING REL COST,0,14716,54146,1000,1000
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,40326,25038,108695,108695
74,Board of Public Works,74LVL5,Board of Public Works,7406,Petroleum and Natural Gas Administration and Safety,100,General Fund,3069,FRANCHISE INCOME-OTHERS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7449,Public Works Financial Systems,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,547204,0,630900,630900
74,Board of Public Works,74LVL5,Board of Public Works,7449,Public Works Financial Systems,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,41149,243293,20000,20000
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,3069,FRANCHISE INCOME-OTHERS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,4332,BAD CHECK COLLECTION FEES,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,4340,REIMB OF ACCOUNTING SERVICES,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,4342,PHOTO COPIES,0,200,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,4347,REIMB-PW BOARD ADMIN SERVICES,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,94,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5175,COLLECTION FEE,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5322,PROPOSITION K FUNDS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5357,CITYWIDE RECYCLING REL COST,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5615,INTERFD OPER TRANS-SEWER CONS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5621,INTERFD OPER TRANS-ST LIGHT ASMNT,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5627,INTERFD OPER TRANS-SP GAS TAX,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5629,INTERFD OPER TRANS-PRIOR YEARS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5633,INTERFD OPER TRANS-ARTS/CULTURAL,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5634,INTERFD OPER TRANS-SOLID WASTE,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5635,INTERFD OPER TRANS-STORMWTR POL,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5638,INTERFD OPER TRANS-PROP C,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5654,INTERFD OPER TRANS-OTHER FUNDS,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5657,INTERFD OPER TRANS-CITYWIDE RECYCLING,0,,0,,0
74,Board of Public Works,74LVL5,Board of Public Works,7499,Board of Public Works - Default Program,100,General Fund,5693,ADDL INTERFD TRANS-OTHER FUNDS,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,3241,A PERMITS,0,1100000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,3242,B PERMITS,0,3500000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,4229,SPECIAL EXCAVATION INSPECTION,0,4500000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,4595,SERVICE TO AIRPORTS,0,6193882,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,4596,SERVICE TO WATER & POWER,0,560000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,4597,SERVICE TO HARBOR,0,975000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,16000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,4660,CONSTRUCTION TRAFFIC MGMT FEE,0,15000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,4000,29179,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,1791044,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,983147,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5317,SEISMIC BOND FUND,0,800000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5319,REIMB PROP F ANIMAL BOND FUND,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5320,REIMB PROP F FIRE BOND FUND,0,27000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5322,PROPOSITION K FUNDS,0,100000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5323,REIMB PROP O STORM WATER CLEAN,0,518000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,6990966,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,91787,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,696999,122019,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,101282,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,214774,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,1181545,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,5373,MEASURE M REL COST,0,1559994,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,4595,SERVICE TO AIRPORTS,0,1206118,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,4596,SERVICE TO WATER & POWER,0,840000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,4597,SERVICE TO HARBOR,0,525000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,4000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,4831,FORFEITURES & PENALTIES,0,200000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,4836,CODE ENFORCEMENT PENALTIES,0,10000,10000,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,1000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,148783,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5317,SEISMIC BOND FUND,0,200000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5319,REIMB PROP F ANIMAL BOND FUND,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5320,REIMB PROP F FIRE BOND FUND,0,3000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5322,PROPOSITION K FUNDS,0,100000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5323,REIMB PROP O STORM WATER CLEAN,0,182000,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,3241,A PERMITS,0,,1100000,858000,858000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,3242,B PERMITS,0,,3000000,2765000,2765000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,3293,PUBLIC RIGHT OF WAY CONST ENF,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4229,SPECIAL EXCAVATION INSPECTION,0,,4500000,4500000,4500000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4595,SERVICE TO AIRPORTS,0,,7000000,5736479,5736479
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4596,SERVICE TO WATER & POWER,0,,1000000,1400000,1400000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4597,SERVICE TO HARBOR,0,,1100000,1500000,1500000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,,22200,20000,20000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4660,CONSTRUCTION TRAFFIC MGMT FEE,0,,15000,15000,15000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,4831,FORFEITURES & PENALTIES,0,,127637,200004,200004
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,1939827,1700000,1700000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,983147,948872,948872
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5317,SEISMIC BOND FUND,0,,1000000,860000,860000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5319,REIMB PROP F ANIMAL BOND FUND,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5320,REIMB PROP F FIRE BOND FUND,0,,30000,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5322,PROPOSITION K FUNDS,0,,200000,200000,200000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5323,REIMB PROP O STORM WATER CLEAN,0,,700000,150000,150000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,6990970,5862359,5862359
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,,91787,111224,111224
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,,,,506986,506986
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,,101281,31384,31384
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,,214774,199096,246335
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,800000,1187266,1187266
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5373,MEASURE M REL COST,0,,820734,827186,827186
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5615,INTERFD OPER TRANS-SEWER CONS,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5616,INTERFD OPER TRANS-PROP A,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5621,INTERFD OPER TRANS-ST LIGHT ASMNT,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5627,INTERFD OPER TRANS-SP GAS TAX,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5635,INTERFD OPER TRANS-STORMWTR POL,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5638,INTERFD OPER TRANS-PROP C,0,,0,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7699,Bureau of Contract Administration - Default Program,100,General Fund,5693,ADDL INTERFD TRANS-OTHER FUNDS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4237,BLUEPRINTS PHOTOCOPY MIMEO ETC,0,2080,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4250,SURVEY MONUMENT FEE SHARING,0,115000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4334,PROPERTY OWNERSHIP INFORMATION,0,1560,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4342,PHOTO COPIES,0,52,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4345,COPIES OF MAP,0,1040,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4350,SUBPOENA FEES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,52,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,4934,LEASES & RENTALS-OTHER,0,15600,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,6000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5323,REIMB PROP O STORM WATER CLEAN,0,600000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,23452012,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,170619,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,936,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,185409,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3069,FRANCHISE INCOME-OTHERS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3225,BUILDING PERMITS- REGULAR,0,1621000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3230,SEWER PERMITS,0,10000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3241,A PERMITS,0,675000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3242,B PERMITS,0,5133000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3243,E PERMITS,0,90000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3244,U PERMITS,0,2940000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3246,BUILDING MATERIAL PERMITS,0,2000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3251,OVERLOAD PERMITS,0,36000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3252,LATERAL SUPPORT SHORING FEE,0,1459000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3283,MAINTENANCE HOLE PERMITS,0,15000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,3361,STATE GRANTS - OTHERS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4041,ZONE CHANGES,0,135000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4042,SUBDIVISIONS,0,720000,0,,0
